cluster_id,R_id,smart,dE,raw_fwd,raw_bwd,adj_fwd,adj_bwd,note
35,45643,[CH3:1][O:2][C:3](=[O:4])[CH:5]1[CH2:6][N:8]([C:9](=[O:11])[O:12][C:13]([CH3:14])([CH3:15])[CH3:16])[CH2:10][CH2:17][N:7]1[H:18].[NH2:19][c:20]1[cH:21][c:23]2[cH:24][cH:26][cH:27][cH:28][c:25]2[cH:29][c:22]1[C:30](=[O:31])[OH:32]>>[CH3:1][O:2][C:3](=[O:4])[CH:5]1[CH2:6][N:8]([C:9](=[O:11])[O:12][C:13]([CH3:14])([CH3:15])[CH3:16])[CH2:10][CH2:17][N:7]1[C:30]([c:22]1[c:20]([NH2:19])[cH:21][c:23]2[cH:24][cH:26][cH:27][cH:28][c:25]2[cH:29]1)=[O:31].[H:18][OH:32],-5.50,188.18,136.16,188.18,193.68,Success
35,27584,[CH3:1][C:2]([CH3:3])([CH3:4])[O:5][C:6](=[O:7])[N:8]1[CH2:9][CH2:11][N:12]([H:13])[CH2:14][CH2:10]1.[O:15]=[C:16]([OH:17])[c:18]1[cH:19][cH:21][c:22](-[c:23]2[cH:25][n:27]3[c:28](-[c:30]4[cH:32][cH:34][c:35]([Cl:36])[cH:37][cH:33]4)[cH:31][n:38][c:29]3[cH:39][n:26]2)[cH:24][cH:20]1>>[CH3:1][C:2]([CH3:3])([CH3:4])[O:5][C:6](=[O:7])[N:8]1[CH2:9][CH2:11][N:12]([C:16](=[O:15])[c:18]2[cH:19][cH:21][c:22](-[c:23]3[cH:25][n:27]4[c:28](-[c:30]5[cH:32][cH:34][c:35]([Cl:36])[cH:37][cH:33]5)[cH:31][n:38][c:29]4[cH:39][n:26]3)[cH:24][cH:20]2)[CH2:14][CH2:10]1.[H:13][OH:17],-6.05,27.87,119.91,27.87,33.92,Success
35,34624,[CH3:1][CH:2]([CH3:3])[c:4]1[cH:5][cH:7][c:8]([N:9]([CH2:11][CH2:13][CH2:14][CH2:15][CH2:16][CH2:17][O:18][CH:19]2[CH2:20][CH2:22][CH2:23][CH2:24][O:21]2)[H:12])[cH:10][cH:6]1.[O:25]=[C:26]([OH:27])[CH:28]1[CH2:29][CH2:31][CH2:32][c:33]2[c:30]1[cH:37][cH:36][cH:35][cH:34]2>>[CH3:1][CH:2]([CH3:3])[c:4]1[cH:5][cH:7][c:8]([N:9]([CH2:11][CH2:13][CH2:14][CH2:15][CH2:16][CH2:17][O:18][CH:19]2[CH2:20][CH2:22][CH2:23][CH2:24][O:21]2)[C:26](=[O:25])[CH:28]2[CH2:29][CH2:31][CH2:32][c:33]3[c:30]2[cH:37][cH:36][cH:35][cH:34]3)[cH:10][cH:6]1.[H:12][OH:27],-1.42,0.00,0.00,0.00,1.42,Success
35,5088,[CH2:1]=[CH:2][CH2:3][NH:4][C:5](=[O:6])[C:7]1([OH:8])[CH2:9][N:11]([H:12])[CH2:10]1.[O:13]=[C:14]([OH:15])[c:16]1[cH:17][cH:19][c:20]([F:21])[c:22]([F:23])[c:18]1[NH:24][c:25]1[cH:26][cH:28][c:29]([I:30])[cH:31][c:27]1[F:32]>>[CH2:1]=[CH:2][CH2:3][NH:4][C:5](=[O:6])[C:7]1([OH:8])[CH2:9][N:11]([C:14](=[O:13])[c:16]2[cH:17][cH:19][c:20]([F:21])[c:22]([F:23])[c:18]2[NH:24][c:25]2[cH:26][cH:28][c:29]([I:30])[cH:31][c:27]2[F:32])[CH2:10]1.[H:12][OH:15],-6.36,56.56,64.83,56.56,62.92,Success
35,5281,[CH2:1]1[CH2:2][N:4]([H:5])[CH2:6][CH2:7][NH:3]1.[CH3:8][CH:9]([CH3:10])[c:11]1[cH:12][cH:14][c:15]2[c:16]([NH:18][c:20]3[cH:21][c:23]([C:24](=[O:26])[OH:27])[cH:25][cH:28][c:22]3[S:29][c:30]3[cH:31][cH:33][c:34]([NH:35][C:37](=[O:38])[O:39][C:40]([CH3:41])([CH3:42])[CH3:43])[cH:36][cH:32]3)[n:19][cH:44][n:45][c:17]2[n:13]1>>[CH2:1]1[CH2:2][N:4]([C:24]([c:23]2[cH:21][c:20]([NH:18][c:16]3[c:15]4[cH:14][cH:12][c:11]([CH:9]([CH3:8])[CH3:10])[n:13][c:17]4[n:45][cH:44][n:19]3)[c:22]([S:29][c:30]3[cH:31][cH:33][c:34]([NH:35][C:37](=[O:38])[O:39][C:40]([CH3:41])([CH3:42])[CH3:43])[cH:36][cH:32]3)[cH:28][cH:25]2)=[O:26])[CH2:6][CH2:7][NH:3]1.[H:5][OH:27],-11.87,0.00,0.00,0.00,11.87,Success
35,49217,[CH3:1][O:2][CH2:3][CH2:4][n:5]1[cH:6][c:8]([C:9](=[O:11])[OH:12])[c:10]2[c:7]1[cH:21][cH:20][cH:15][c:13]2[C:14](=[O:16])[N:17]([CH3:18])[CH3:19].[O:22]=[C:23]([NH:24][CH2:26][c:27]1[cH:28][cH:30][c:31]([F:32])[c:33]([CH:34]2[CH2:35][CH2:37][N:38]([H:39])[CH2:40][CH2:36]2)[cH:29]1)[C:25]([F:41])([F:42])[F:43]>>[CH3:1][O:2][CH2:3][CH2:4][n:5]1[cH:6][c:8]([C:9](=[O:11])[N:38]2[CH2:37][CH2:35][CH:34]([c:33]3[cH:29][c:27]([CH2:26][NH:24][C:23](=[O:22])[C:25]([F:41])([F:42])[F:43])[cH:28][cH:30][c:31]3[F:32])[CH2:36][CH2:40]2)[c:10]2[c:7]1[cH:21][cH:20][cH:15][c:13]2[C:14](=[O:16])[N:17]([CH3:18])[CH3:19].[OH:12][H:39],-6.36,0.00,0.00,0.00,6.36,Success
35,37435,[CH3:1][C:2]([CH3:3])([F:4])[CH2:5][N:6]1[CH2:7][CH2:9][CH:10]([CH2:11][O:13][c:14]2[cH:15][cH:17][c:18](-[c:19]3[cH:21][cH:23][c:24]([C:25](=[O:27])[OH:28])[cH:26][c:22]3[F:29])[cH:20][c:16]2[F:30])[CH2:12][CH2:8]1.[OH:31][CH:32]1[CH2:33][CH2:35][CH2:36][N:37]([H:38])[CH2:34]1>>[CH3:1][C:2]([CH3:3])([F:4])[CH2:5][N:6]1[CH2:7][CH2:9][CH:10]([CH2:11][O:13][c:14]2[cH:15][cH:17][c:18](-[c:19]3[cH:21][cH:23][c:24]([C:25](=[O:27])[N:37]4[CH2:34][CH:32]([OH:31])[CH2:33][CH2:35][CH2:36]4)[cH:26][c:22]3[F:29])[cH:20][c:16]2[F:30])[CH2:12][CH2:8]1.[OH:28][H:38],0.55,340.64,221.88,222.43,221.88,Success
35,6958,[CH3:1][CH2:2][O:3][CH2:4][CH2:5][n:6]1[c:7]([N:9]2[CH2:11][CH2:13][CH2:14][N:15]([CH2:16][CH2:18][C:19]3([c:20]4[cH:23][cH:25][cH:26][cH:27][cH:24]4)[CH2:21][CH2:28][N:29]([H:30])[CH2:22]3)[CH2:17][CH2:12]2)[n:10][c:31]2[c:8]1[cH:35][cH:34][cH:33][cH:32]2.[CH3:36][O:37][c:38]1[cH:39][cH:41][c:42](-[c:43]2[n:45][n:47][n:48][nH:46]2)[cH:44][c:40]1[C:49](=[O:50])[OH:51]>>[CH3:1][CH2:2][O:3][CH2:4][CH2:5][n:6]1[c:7]([N:9]2[CH2:11][CH2:13][CH2:14][N:15]([CH2:16][CH2:18][C:19]3([c:20]4[cH:23][cH:25][cH:26][cH:27][cH:24]4)[CH2:21][CH2:28][N:29]([C:49]([c:40]4[c:38]([O:37][CH3:36])[cH:39][cH:41][c:42](-[c:43]5[n:45][n:47][n:48][nH:46]5)[cH:44]4)=[O:50])[CH2:22]3)[CH2:17][CH2:12]2)[n:10][c:31]2[c:8]1[cH:35][cH:34][cH:33][cH:32]2.[H:30][OH:51],-12.33,0.00,0.00,0.00,12.33,Success
35,39214,[CH3:1][N:2]([CH3:3])[C:4](=[O:5])[c:6]1[cH:7][c:9]2[cH:10][n:12][c:13]([NH:14][c:16]3[cH:17][cH:19][c:20]([C:21](=[O:23])[OH:24])[cH:22][n:18]3)[n:15][c:11]2[n:8]1[CH:25]1[CH2:26][CH2:28][CH2:29][CH2:27]1.[OH:30][CH:31]1[CH2:32][CH:34]2[CH2:35][CH:33]1[CH2:37][N:36]2[H:38]>>[CH3:1][N:2]([CH3:3])[C:4](=[O:5])[c:6]1[cH:7][c:9]2[cH:10][n:12][c:13]([NH:14][c:16]3[cH:17][cH:19][c:20]([C:21](=[O:23])[N:36]4[CH:34]5[CH2:32][CH:31]([OH:30])[CH:33]([CH2:35]5)[CH2:37]4)[cH:22][n:18]3)[n:15][c:11]2[n:8]1[CH:25]1[CH2:26][CH2:28][CH2:29][CH2:27]1.[OH:24][H:38],-10.26,0.00,0.00,0.00,10.26,Success
35,28477,[CH3:1][CH:2]([CH2:3][N:5]([C:6](=[O:8])[O:9][C:10]([CH3:11])([CH3:12])[CH3:13])[H:7])[n:4]1[c:14]([CH2:16][OH:18])[cH:17][c:19]2[c:15]1[n:24][cH:23][c:21]([F:22])[cH:20]2>>[CH3:1][CH:2]1[CH2:3][N:5]([C:6](=[O:8])[O:9][C:10]([CH3:11])([CH3:12])[CH3:13])[CH2:16][c:14]2[n:4]1[c:15]1[c:19]([cH:17]2)[cH:20][c:21]([F:22])[cH:23][n:24]1.[H:7][OH:18],-10.96,267.22,225.03,267.22,278.18,Success
35,20002,[CH3:18][C:19](=[O:20])[c:21]1[cH:22][cH:24][c:25]([N:26]2[CH2:28][CH2:30][N:31]([H:32])[CH2:33][CH2:29]2)[c:27]([F:34])[cH:23]1.[CH3:1][O:2][C:3](=[O:4])[c:5]1[cH:6][cH:8][c:9]([N+:10](=[O:12])[O-:13])[cH:11][c:7]1[C:14](=[O:15])[O:16][Na:17]>>[CH3:1][O:2][C:3](=[O:4])[c:5]1[cH:6][cH:8][c:9]([N+:10](=[O:12])[O-:13])[cH:11][c:7]1[C:14](=[O:15])[N:31]1[CH2:30][CH2:28][N:26]([c:25]2[cH:24][cH:22][c:21]([C:19]([CH3:18])=[O:20])[cH:23][c:27]2[F:34])[CH2:29][CH2:33]1.[O:16]([Na:17])[H:32],30.18,23.45,84.90,115.08,84.90,Success
35,21006,[CH3:1][S:2](=[O:3])(=[O:4])[c:5]1[cH:6][cH:8][cH:9][cH:10][c:7]1[C:11](=[O:12])[OH:13].[Cl:14][c:15]1[cH:16][cH:18][c:19]([O:20][CH:22]2[CH2:23][CH2:25][N:26]([CH:27]3[CH2:29][CH2:31][N:32]([H:33])[CH2:34][CH2:30]3)[CH2:28][CH2:24]2)[cH:21][c:17]1[Cl:35]>>[CH3:1][S:2](=[O:3])(=[O:4])[c:5]1[cH:6][cH:8][cH:9][cH:10][c:7]1[C:11](=[O:12])[N:32]1[CH2:31][CH2:29][CH:27]([N:26]2[CH2:25][CH2:23][CH:22]([O:20][c:19]3[cH:18][cH:16][c:15]([Cl:14])[c:17]([Cl:35])[cH:21]3)[CH2:24][CH2:28]2)[CH2:30][CH2:34]1.[OH:13][H:33],,,,,,Calc Error
35,4840,[CH3:1][CH:2]([CH3:3])[CH2:4][CH:5]([NH:6][CH:8]([CH2:9][CH2:11][OH:12])[C:10](=[O:13])[O:14][C:15]([CH3:16])([CH3:17])[CH3:18])[C:7](=[O:19])[NH:20][CH2:21][c:22]1[cH:23][cH:25][cH:26][cH:27][cH:24]1.[O:28]=[C:29]1[N:30]([H:32])[C:33](=[O:34])[c:35]2[c:31]1[cH:40][cH:39][c:37]([Br:38])[cH:36]2>>[CH3:1][CH:2]([CH3:3])[CH2:4][CH:5]([NH:6][CH:8]([CH2:9][CH2:11][N:30]1[C:29](=[O:28])[c:31]2[c:35]([cH:36][c:37]([Br:38])[cH:39][cH:40]2)[C:33]1=[O:34])[C:10](=[O:13])[O:14][C:15]([CH3:16])([CH3:17])[CH3:18])[C:7](=[O:19])[NH:20][CH2:21][c:22]1[cH:23][cH:25][cH:26][cH:27][cH:24]1.[OH:12][H:32],-7.88,0.00,0.00,0.00,7.88,Success
35,41646,[CH3:1][N:2]1[CH2:3][CH2:5][N:6]([H:7])[CH2:8][CH2:4]1.[CH3:9][O:10][c:11]1[cH:12][cH:14][c:15](-[c:16]2[cH:18][cH:20][n:21][c:22]3[c:19]2[n:26][c:24](-[c:25]2[cH:27][n:29][cH:30][c:31]([C:32](=[O:33])[OH:34])[cH:28]2)[nH:23]3)[cH:17][cH:13]1>>[CH3:1][N:2]1[CH2:3][CH2:5][N:6]([C:32]([c:31]2[cH:28][c:25](-[c:24]3[nH:23][c:22]4[c:19]([c:16](-[c:15]5[cH:14][cH:12][c:11]([O:10][CH3:9])[cH:13][cH:17]5)[cH:18][cH:20][n:21]4)[n:26]3)[cH:27][n:29][cH:30]2)=[O:33])[CH2:8][CH2:4]1.[H:7][OH:34],-11.26,0.00,0.00,0.00,11.26,Success
35,19977,[Br:1][C:2]([Br:3])([Br:4])[Br:5].[Br:6][H:7].[CH3:8][C:9]12[CH2:10][CH2:13][CH:14]3[c:15]4[cH:17][cH:19][c:20]([CH2:21][OH:23])[cH:22][c:18]4[CH2:24][CH2:25][CH:16]3[CH:11]1[CH2:26][CH:27]([CH2:28][c:29]1[cH:30][cH:32][cH:33][c:34]([C:35]([NH2:36])=[O:37])[cH:31]1)[CH:12]2[OH:38]>>[Br:1][C:2]([Br:3])([Br:4])[Br:5].[Br:6][CH2:21][c:20]1[cH:19][cH:17][c:15]2[c:18]([cH:22]1)[CH2:24][CH2:25][CH:16]1[CH:11]3[C:9]([CH3:8])([CH2:10][CH2:13][CH:14]21)[CH:12]([OH:38])[CH:27]([CH2:28][c:29]1[cH:30][cH:32][cH:33][c:34]([C:35]([NH2:36])=[O:37])[cH:31]1)[CH2:26]3.[H:7][OH:23],,,,,,Calc Error
35,46618,[CH3:1][N:2]([C:3](=[O:5])[CH2:6][c:7]1[cH:8][cH:10][c:11]([F:12])[cH:13][cH:9]1)[CH:4]1[CH2:14][N:16]([H:17])[CH2:18][CH:15]1[c:19]1[cH:20][cH:22][c:23]([Cl:24])[c:25]([Cl:26])[cH:21]1.[CH3:27][c:28]1[n:29][o:31][c:32](-[c:33]2[cH:34][cH:36][c:37]([C:38](=[O:40])[OH:41])[cH:39][cH:35]2)[n:30]1>>[CH3:1][N:2]([C:3](=[O:5])[CH2:6][c:7]1[cH:8][cH:10][c:11]([F:12])[cH:13][cH:9]1)[CH:4]1[CH2:14][N:16]([C:38]([c:37]2[cH:36][cH:34][c:33](-[c:32]3[n:30][c:28]([CH3:27])[n:29][o:31]3)[cH:35][cH:39]2)=[O:40])[CH2:18][CH:15]1[c:19]1[cH:20][cH:22][c:23]([Cl:24])[c:25]([Cl:26])[cH:21]1.[H:17][OH:41],-14.74,381.62,243.70,381.62,396.36,Success
35,1923,[CH3:1][CH:2]1[N:3]([H:5])[CH2:6][CH2:7][c:8]2[c:4]1[cH:19][cH:12][c:10](-[c:11]1[cH:13][cH:15][c:16]([F:17])[n:18][cH:14]1)[cH:9]2.[O:20]=[C:21]([OH:22])[c:23]1[cH:24][c:26]2[n:27][cH:29][c:30]([Br:31])[cH:32][n:28]2[n:25]1>>[CH3:1][CH:2]1[N:3]([C:21](=[O:20])[c:23]2[cH:24][c:26]3[n:27][cH:29][c:30]([Br:31])[cH:32][n:28]3[n:25]2)[CH2:6][CH2:7][c:8]2[c:4]1[cH:19][cH:12][c:10](-[c:11]1[cH:13][cH:15][c:16]([F:17])[n:18][cH:14]1)[cH:9]2.[H:5][OH:22],-13.82,27.62,28.12,27.62,41.44,Success
35,31292,[CH3:1][CH:2]=[CH:3][CH:4]1[CH2:5][N:7]([H:8])[CH:9]([CH2:10][CH:12]([CH3:13])[CH3:14])[C:11](=[O:15])[NH:6]1.[O:16]=[C:17]([OH:18])[c:19]1[n:20][o:22][c:23](-[c:24]2[cH:25][cH:27][c:28]([F:29])[cH:30][cH:26]2)[n:21]1>>[CH3:1][CH:2]=[CH:3][CH:4]1[CH2:5][N:7]([C:17](=[O:16])[c:19]2[n:20][o:22][c:23](-[c:24]3[cH:25][cH:27][c:28]([F:29])[cH:30][cH:26]3)[n:21]2)[CH:9]([CH2:10][CH:12]([CH3:13])[CH3:14])[C:11](=[O:15])[NH:6]1.[H:8][OH:18],-12.69,0.00,0.00,0.00,12.69,Success
35,18035,[CH3:1][CH2:2][N:3]([CH2:4][CH3:6])[H:5].[CH3:7][N:8]1[CH2:9][CH2:11][N:12]([c:13]2[n:15][c:17](-[c:18]3[cH:20][cH:22][cH:23][cH:24][c:21]3[Cl:25])[n:19][c:26]3[c:16]2[cH:31][c:29]([C:30](=[O:32])[OH:33])[cH:28][cH:27]3)[CH2:14][CH2:10]1>>[CH3:1][CH2:2][N:3]([CH2:4][CH3:6])[C:30]([c:29]1[cH:28][cH:27][c:26]2[c:16]([c:13]([N:12]3[CH2:11][CH2:9][N:8]([CH3:7])[CH2:10][CH2:14]3)[n:15][c:17](-[c:18]3[cH:20][cH:22][cH:23][cH:24][c:21]3[Cl:25])[n:19]2)[cH:31]1)=[O:32].[H:5][OH:33],-9.08,0.00,0.00,0.00,9.08,Success
35,16466,[CH2:1]1[CH2:2][CH2:4][CH:5]([N:6]2[CH2:7][CH2:9][N:10]([H:11])[CH2:12][CH2:8]2)[CH2:3]1.[CH3:13][CH2:14][O:15][C:16](=[O:17])[c:18]1[cH:19][c:21]2[cH:22][c:24]([C:25](=[O:27])[OH:28])[cH:26][cH:29][c:23]2[nH:20]1>>[CH2:1]1[CH2:2][CH2:4][CH:5]([N:6]2[CH2:7][CH2:9][N:10]([C:25]([c:24]3[cH:22][c:21]4[cH:19][c:18]([C:16]([O:15][CH2:14][CH3:13])=[O:17])[nH:20][c:23]4[cH:29][cH:26]3)=[O:27])[CH2:12][CH2:8]2)[CH2:3]1.[H:11][OH:28],5.38,38.95,32.99,38.37,32.99,Success
35,13676,[CH3:1][C:2]1([CH3:3])[CH2:4][CH:5]1[C:6](=[O:7])[OH:8].[CH3:9][O:10][C:11](=[O:12])[NH:13][CH:14]([C:15](=[O:17])[N:18]1[CH2:19][CH2:21][CH2:22][CH:20]1[c:23]1[n:24][c:26](-[c:27]2[cH:29][cH:31][c:32](-[c:33]3[cH:35][c:37]([Cl:38])[c:39]([NH:40][C:42](=[O:43])[c:44]4[cH:45][cH:47][c:48]([N:49]5[CH2:51][CH2:53][N:54]([H:55])[CH2:56][CH:52]5[CH3:57])[n:50][cH:46]4)[cH:41][c:36]3[C:58]([F:59])([F:60])[F:61])[cH:34][cH:30]2)[cH:28][nH:25]1)[CH:16]([CH3:62])[CH3:63]>>[CH3:1][C:2]1([CH3:3])[CH2:4][CH:5]1[C:6](=[O:7])[N:54]1[CH2:53][CH2:51][N:49]([c:48]2[cH:47][cH:45][c:44]([C:42]([NH:40][c:39]3[c:37]([Cl:38])[cH:35][c:33](-[c:32]4[cH:31][cH:29][c:27](-[c:26]5[n:24][c:23]([CH:20]6[N:18]([C:15]([CH:14]([NH:13][C:11]([O:10][CH3:9])=[O:12])[CH:16]([CH3:62])[CH3:63])=[O:17])[CH2:19][CH2:21][CH2:22]6)[nH:25][cH:28]5)[cH:30][cH:34]4)[c:36]([C:58]([F:59])([F:60])[F:61])[cH:41]3)=[O:43])[cH:46][n:50]2)[CH:52]([CH3:57])[CH2:56]1.[OH:8][H:55],6.67,75.48,89.36,96.03,89.36,Success
35,15411,[CH3:1][CH2:2][CH2:3][CH2:4][O:5][C:6](=[O:7])[c:8]1[cH:9][cH:11][c:12]([N:13]2[CH2:15][CH2:17][N:18]([H:19])[CH2:20][CH2:16]2)[cH:14][cH:10]1.[O:21]=[C:22]([OH:23])[c:24]1[cH:25][c:27]([N+:28](=[O:30])[O-:31])[cH:29][cH:32][c:26]1[N:33]1[CH2:34][CH2:36][O:37][CH2:38][CH2:35]1>>[CH3:1][CH2:2][CH2:3][CH2:4][O:5][C:6](=[O:7])[c:8]1[cH:9][cH:11][c:12]([N:13]2[CH2:15][CH2:17][N:18]([C:22](=[O:21])[c:24]3[cH:25][c:27]([N+:28](=[O:30])[O-:31])[cH:29][cH:32][c:26]3[N:33]3[CH2:34][CH2:36][O:37][CH2:38][CH2:35]3)[CH2:20][CH2:16]2)[cH:14][cH:10]1.[H:19][OH:23],-16.82,0.00,0.00,0.00,16.82,Success
35,6674,[CH3:1][O:2][c:3]1[n:4][n:6][c:7](-[c:8]2[cH:9][c:11]([C:12](=[O:14])[OH:15])[c:13]([CH3:16])[cH:17][c:10]2[CH:18]2[CH2:19][CH2:21][CH2:20]2)[nH:5]1.[N:22]#[C:23][c:24]1[cH:25][cH:27][c:28]([C:29]2([F:31])[CH2:32][N:34]([H:35])[CH2:33]2)[cH:30][cH:26]1>>[CH3:1][O:2][c:3]1[n:4][n:6][c:7](-[c:8]2[cH:9][c:11]([C:12](=[O:14])[N:34]3[CH2:32][C:29]([c:28]4[cH:27][cH:25][c:24]([C:23]#[N:22])[cH:26][cH:30]4)([F:31])[CH2:33]3)[c:13]([CH3:16])[cH:17][c:10]2[CH:18]2[CH2:19][CH2:21][CH2:20]2)[nH:5]1.[OH:15][H:35],-56.74,78.31,374.09,78.31,135.05,Success
35,21243,[CH3:1][CH:2]1[CH2:3][CH2:5][CH2:6][N:4]1[H:7].[O:8]=[C:9]([NH:10][CH2:12][c:13]1[n:14][c:16]2[cH:17][c:19]([Cl:20])[cH:21][cH:22][c:18]2[nH:15]1)[c:11]1[cH:23][cH:25][c:26]([C:27](=[O:29])[OH:30])[c:28]([Cl:31])[cH:24]1>>[CH3:1][CH:2]1[CH2:3][CH2:5][CH2:6][N:4]1[C:27]([c:26]1[cH:25][cH:23][c:11]([C:9](=[O:8])[NH:10][CH2:12][c:13]2[n:14][c:16]3[cH:17][c:19]([Cl:20])[cH:21][cH:22][c:18]3[nH:15]2)[cH:24][c:28]1[Cl:31])=[O:29].[H:7][OH:30],-15.79,0.00,0.00,0.00,15.79,Success
35,29014,[CH3:1][CH2:2][c:3]1[n:4][c:6]2[c:7]([CH3:9])[cH:10][c:11]([CH3:12])[n:13][c:8]2[n:5]1[CH2:14][c:15]1[cH:16][cH:18][c:19]([CH:20]=[CH:22][CH2:23][OH:24])[cH:21][cH:17]1.[CH3:25][CH:26]([CH3:27])[N:28]1[CH2:29][CH2:31][N:32]([H:33])[CH2:34][CH:30]1[CH3:35]>>[CH3:1][CH2:2][c:3]1[n:4][c:6]2[c:7]([CH3:9])[cH:10][c:11]([CH3:12])[n:13][c:8]2[n:5]1[CH2:14][c:15]1[cH:16][cH:18][c:19]([CH:20]=[CH:22][CH2:23][N:32]2[CH2:31][CH2:29][N:28]([CH:26]([CH3:25])[CH3:27])[CH:30]([CH3:35])[CH2:34]2)[cH:21][cH:17]1.[OH:24][H:33],-10.94,0.00,0.00,0.00,10.94,Success
35,33312,[CH3:1][CH2:2][CH2:3][CH2:4][O:5][C:6](=[O:7])[NH:8][CH:9]([CH2:10][c:12]1[cH:13][cH:15][c:16]([C:17]#[N:19])[cH:18][cH:14]1)[C:11](=[O:20])[OH:21].[CH3:22][S:23](=[O:24])(=[O:25])[N:26]1[CH2:27][CH2:29][N:30]([H:31])[CH2:32][CH2:28]1>>[CH3:1][CH2:2][CH2:3][CH2:4][O:5][C:6](=[O:7])[NH:8][CH:9]([CH2:10][c:12]1[cH:13][cH:15][c:16]([C:17]#[N:19])[cH:18][cH:14]1)[C:11](=[O:20])[N:30]1[CH2:29][CH2:27][N:26]([S:23]([CH3:22])(=[O:24])=[O:25])[CH2:28][CH2:32]1.[OH:21][H:31],-1.69,153.54,197.97,153.54,155.23,Success
35,33411,[CH3:1][C:2]([CH3:3])([CH3:4])[c:5]1[n:6][o:8][c:9]([N:10]2[CH2:11][CH2:13][CH:14]([N:15]([CH:17]3[CH2:19][CH2:20]3)[H:18])[CH2:16][CH2:12]2)[n:7]1.[O:21]=[C:22]([OH:23])[c:24]1[cH:25][cH:27][c:28](-[c:29]2[cH:31][n:33][cH:34][o:32]2)[c:30]([F:35])[cH:26]1>>[CH3:1][C:2]([CH3:3])([CH3:4])[c:5]1[n:6][o:8][c:9]([N:10]2[CH2:11][CH2:13][CH:14]([N:15]([CH:17]3[CH2:19][CH2:20]3)[C:22](=[O:21])[c:24]3[cH:25][cH:27][c:28](-[c:29]4[cH:31][n:33][cH:34][o:32]4)[c:30]([F:35])[cH:26]3)[CH2:16][CH2:12]2)[n:7]1.[H:18][OH:23],-0.31,0.00,0.00,0.00,0.31,Success
35,8435,[F:1][C:2]([F:3])([F:4])[c:5]1[cH:6][n:8][c:9]([N:10]2[CH2:12][CH2:14][N:15]([H:16])[CH2:17][CH2:13]2)[c:11]([Cl:18])[cH:7]1.[O:19]=[C:20]([OH:21])[CH:22]1[CH2:23][N:25]([S:26](=[O:28])(=[O:29])[c:30]2[cH:31][cH:33][cH:34][cH:35][c:32]2[C:36]([F:37])([F:38])[F:39])[C:27](=[O:40])[N:24]1[c:41]1[cH:42][cH:44][cH:45][cH:46][cH:43]1>>[F:1][C:2]([F:3])([F:4])[c:5]1[cH:6][n:8][c:9]([N:10]2[CH2:12][CH2:14][N:15]([C:20](=[O:19])[CH:22]3[CH2:23][N:25]([S:26](=[O:28])(=[O:29])[c:30]4[cH:31][cH:33][cH:34][cH:35][c:32]4[C:36]([F:37])([F:38])[F:39])[C:27](=[O:40])[N:24]3[c:41]3[cH:42][cH:44][cH:45][cH:46][cH:43]3)[CH2:17][CH2:13]2)[c:11]([Cl:18])[cH:7]1.[H:16][OH:21],-19.24,26.76,59.68,26.76,46.00,Success
35,1736,[N:1]#[C:2][C:3]1([c:4]2[cH:7][cH:9][cH:10][c:11]([CH2:12][NH:13][C:14](=[O:15])[O:16][CH2:17][c:18]3[cH:19][cH:21][cH:22][cH:23][cH:20]3)[cH:8]2)[CH2:5][CH2:24][N:25]([H:26])[CH2:27][CH2:6]1.[O:28]=[C:29]([OH:30])[c:31]1[cH:32][n:34][cH:35][c:36]([CH2:37][CH2:38][c:39]2[cH:40][cH:42][cH:43][cH:44][cH:41]2)[cH:33]1>>[H:26][OH:30].[N:1]#[C:2][C:3]1([c:4]2[cH:7][cH:9][cH:10][c:11]([CH2:12][NH:13][C:14](=[O:15])[O:16][CH2:17][c:18]3[cH:19][cH:21][cH:22][cH:23][cH:20]3)[cH:8]2)[CH2:5][CH2:24][N:25]([C:29](=[O:28])[c:31]2[cH:32][n:34][cH:35][c:36]([CH2:37][CH2:38][c:39]3[cH:40][cH:42][cH:43][cH:44][cH:41]3)[cH:33]2)[CH2:27][CH2:6]1,-11.39,0.00,14.39,0.00,11.39,Success
35,18526,[CH3:1][O:2][c:3]1[cH:4][c:6](-[c:7]2[cH:9][cH:11][cH:12][cH:13][c:10]2[F:14])[c:8]([Cl:15])[cH:16][c:5]1[C:17](=[O:18])[OH:19].[cH:20]1[cH:21][cH:23][c:24]2[c:25]([cH:22]1)[CH2:27][n:28]1[cH:29][cH:31][cH:32][c:30]1[CH2:33][N:26]2[H:34]>>[CH3:1][O:2][c:3]1[cH:4][c:6](-[c:7]2[cH:9][cH:11][cH:12][cH:13][c:10]2[F:14])[c:8]([Cl:15])[cH:16][c:5]1[C:17](=[O:18])[N:26]1[c:24]2[cH:23][cH:21][cH:20][cH:22][c:25]2[CH2:27][n:28]2[cH:29][cH:31][cH:32][c:30]2[CH2:33]1.[OH:19][H:34],-6.19,0.00,0.00,0.00,6.19,Success
